"Serial_Number","Lat","Long","Wind","month","year","decade"
"1997196N10251",17.3,-138.9,70,"July",1997,"1990s"
"1997196N10251",17.4,-140.8,55,"July",1997,"1990s"
"1997196N10251",17.5,-143,45,"July",1997,"1990s"
"1997196N10251",17.6,-145.4,40,"July",1997,"1990s"
"1997196N10251",17.6,-147.9,30,"July",1997,"1990s"
"1997196N10251",17.7,-150.2,25,"July",1997,"1990s"
"1997207N11198",11.5,-163.6,25,"July",1997,"1990s"
"1997207N11198",11.5,-163.6,25,"July",1997,"1990s"
"1997207N11198",11.3,-164.5,25,"July",1997,"1990s"
"1997207N11198",10.7,-165.7,25,"July",1997,"1990s"
"1997207N11198",10.3,-167,25,"July",1997,"1990s"
"1997207N11198",10.1,-168.5,25,"July",1997,"1990s"
"1997212N11265",11,-94.7,25,"July",1997,"1990s"
"1997212N11265",11.3,-95.5,30,"July",1997,"1990s"
"1997212N11265",11.6,-96.3,30,"July",1997,"1990s"
"1997212N11265",11.9,-97.2,35,"July",1997,"1990s"
"1997212N11265",12.1,-98.1,40,"July",1997,"1990s"
"1997212N11265",12.2,-99.1,45,"July",1997,"1990s"
"1997212N11265",12.4,-100,50,"August",1997,"1990s"
"1997212N11265",12.5,-101,55,"August",1997,"1990s"
"1997212N11265",12.6,-102,60,"August",1997,"1990s"
"1997212N11265",12.7,-103,65,"August",1997,"1990s"
"1997212N11265",13,-104,70,"August",1997,"1990s"
"1997212N11265",13.1,-105,75,"August",1997,"1990s"
"1997212N11265",13.2,-106.1,90,"August",1997,"1990s"
"1997212N11265",13.3,-107.1,105,"August",1997,"1990s"
"1997212N11265",13.4,-108.1,115,"August",1997,"1990s"
"1997212N11265",13.5,-109.1,125,"August",1997,"1990s"
"1997212N11265",13.6,-110.2,135,"August",1997,"1990s"
"1997212N11265",13.7,-111.4,130,"August",1997,"1990s"
"1997212N11265",13.9,-112.6,130,"August",1997,"1990s"
"1997212N11265",14,-113.9,130,"August",1997,"1990s"
"1997212N11265",14.1,-115.2,135,"August",1997,"1990s"
"1997212N11265",14.2,-116.6,140,"August",1997,"1990s"
"1997212N11265",14.3,-118,140,"August",1997,"1990s"
"1997212N11265",14.3,-119.5,140,"August",1997,"1990s"
"1997212N11265",14.4,-120.9,140,"August",1997,"1990s"
"1997212N11265",14.6,-122.4,135,"August",1997,"1990s"
"1997212N11265",14.8,-123.8,130,"August",1997,"1990s"
"1997212N11265",15.2,-125.2,125,"August",1997,"1990s"
"1997212N11265",15.5,-126.7,115,"August",1997,"1990s"
"1997212N11265",15.9,-128.2,110,"August",1997,"1990s"
"1997212N11265",16.2,-129.6,100,"August",1997,"1990s"
"1997212N11265",16.5,-130.9,90,"August",1997,"1990s"
"1997212N11265",16.9,-132,80,"August",1997,"1990s"
"1997212N11265",17.4,-133,70,"August",1997,"1990s"
"1997212N11265",17.8,-134.1,65,"August",1997,"1990s"
"1997212N11265",18.3,-135.1,60,"August",1997,"1990s"
"1997212N11265",18.9,-136.1,55,"August",1997,"1990s"
"1997212N11265",19.5,-137,55,"August",1997,"1990s"
"1997212N11265",20,-137.9,50,"August",1997,"1990s"
"1997212N11265",20.7,-138.6,45,"August",1997,"1990s"
"1997212N11265",21.3,-139.3,45,"August",1997,"1990s"
"1997212N11265",21.9,-139.9,45,"August",1997,"1990s"
"1997212N11265",22.6,-140.4,40,"August",1997,"1990s"
"1997212N11265",23.3,-141.2,35,"August",1997,"1990s"
"1997212N11265",24.2,-141.8,35,"August",1997,"1990s"
"1997212N11265",25,-142.2,30,"August",1997,"1990s"
"1997212N11265",25.9,-142.6,30,"August",1997,"1990s"
"1997212N11265",26.8,-143.1,30,"August",1997,"1990s"
"1997212N11265",27.6,-143.6,30,"August",1997,"1990s"
"1997212N11265",28.4,-144.4,35,"August",1997,"1990s"
"1997212N11265",29,-145.4,35,"August",1997,"1990s"
"1997212N11265",29.5,-146.2,40,"August",1997,"1990s"
"1997212N11265",29.8,-147.2,40,"August",1997,"1990s"
"1997212N11265",30.2,-148.3,40,"August",1997,"1990s"
"1997212N11265",30.7,-149.4,40,"August",1997,"1990s"
"1997212N11265",31,-150.4,40,"August",1997,"1990s"
"1997212N11265",31.5,-151.6,40,"August",1997,"1990s"
"1997212N11265",32.2,-152.9,45,"August",1997,"1990s"
"1997212N11265",33,-153.9,55,"August",1997,"1990s"
"1997212N11265",33.8,-155.2,50,"August",1997,"1990s"
"1997212N11265",34.6,-156.3,45,"August",1997,"1990s"
"1997212N11265",35.6,-157.4,40,"August",1997,"1990s"
"1997212N11265",36.8,-158.4,35,"August",1997,"1990s"
"1997212N11265",38,-159.1,35,"August",1997,"1990s"
"1997212N11265",39.3,-159.7,30,"August",1997,"1990s"
"1997212N11265",40.5,-160.2,30,"August",1997,"1990s"
"1997212N11265",41.8,-161,30,"August",1997,"1990s"
"1997212N11265",43.1,-161.9,30,"August",1997,"1990s"
"1997212N11265",44.3,-162.5,30,"August",1997,"1990s"
"1997212N11265",45.5,-162.8,30,"August",1997,"1990s"
"1997212N11265",46.7,-162.4,25,"August",1997,"1990s"
"1997212N11265",47.6,-161.2,30,"August",1997,"1990s"
"1997212N11265",48.3,-159.5,25,"August",1997,"1990s"
"1997212N11265",48.9,-157.4,25,"August",1997,"1990s"
"1997212N11265",49.5,-154.9,25,"August",1997,"1990s"
"1997212N11265",49.9,-152,25,"August",1997,"1990s"
"1997212N11265",50.4,-149,30,"August",1997,"1990s"
"1997212N11265",50.7,-146.1,25,"August",1997,"1990s"
"1997212N11265",51.1,-143.7,30,"August",1997,"1990s"
"1997212N11265",51.2,-141.8,30,"August",1997,"1990s"
"1997212N11265",50.3,-140.7,30,"August",1997,"1990s"
"1997212N11265",49.3,-140.2,30,"August",1997,"1990s"
"1997212N11265",48,-140,30,"August",1997,"1990s"
"1997212N11265",46.5,-139.8,30,"August",1997,"1990s"
"1997212N11265",45,-139.5,30,"August",1997,"1990s"
"1997212N11265",43.7,-139,30,"August",1997,"1990s"
"1997212N11265",42.7,-138.4,25,"August",1997,"1990s"
"1997212N11265",42,-137.9,25,"August",1997,"1990s"
"1997212N11265",41.4,-137.4,25,"August",1997,"1990s"
"1997212N11265",40.8,-136.8,25,"August",1997,"1990s"
"1997212N11265",40.2,-136.5,25,"August",1997,"1990s"
"1997212N11265",39.8,-136.2,30,"August",1997,"1990s"
"1997212N11265",39.4,-135.8,25,"August",1997,"1990s"
"1997212N11265",39,-135.1,25,"August",1997,"1990s"
"1997212N11265",38.8,-134.1,25,"August",1997,"1990s"
"1997212N11265",38.7,-133,25,"August",1997,"1990s"
"1997212N11265",38.8,-132,20,"August",1997,"1990s"
"1997212N11265",38.8,-131,20,"August",1997,"1990s"
"1997212N11265",39,-130,20,"August",1997,"1990s"
"1997222N11246",10.5,-114.4,30,"August",1997,"1990s"
"1997222N11246",11,-114.4,30,"August",1997,"1990s"
"1997222N11246",11.5,-114.5,30,"August",1997,"1990s"
"1997222N11246",11.9,-114.8,30,"August",1997,"1990s"
"1997222N11246",12.2,-115.2,30,"August",1997,"1990s"
"1997222N11246",12.4,-115.6,30,"August",1997,"1990s"
"1997222N11246",12.7,-116.1,30,"August",1997,"1990s"
"1997222N11246",12.9,-116.8,35,"August",1997,"1990s"
"1997222N11246",13,-117.6,40,"August",1997,"1990s"
"1997222N11246",13.1,-118.4,45,"August",1997,"1990s"
"1997222N11246",13.1,-119.3,45,"August",1997,"1990s"
"1997222N11246",13.3,-120.3,45,"August",1997,"1990s"
"1997222N11246",13.8,-121.2,45,"August",1997,"1990s"
"1997222N11246",14.1,-122.1,45,"August",1997,"1990s"
"1997222N11246",14.3,-122.8,40,"August",1997,"1990s"
"1997222N11246",14.6,-123.6,40,"August",1997,"1990s"
"1997222N11246",15.2,-124.9,35,"August",1997,"1990s"
"1997222N11246",15.6,-126.2,30,"August",1997,"1990s"
"1997222N11246",16.1,-127.6,30,"August",1997,"1990s"
"1997222N11246",16.5,-129,25,"August",1997,"1990s"
"1997222N11246",17.2,-130.2,25,"August",1997,"1990s"
"1997229N19242",18.7,-117.9,25,"August",1997,"1990s"
"1997229N19242",19.6,-118.7,30,"August",1997,"1990s"
"1997229N19242",20.4,-119.4,35,"August",1997,"1990s"
"1997229N19242",21.2,-120.1,35,"August",1997,"1990s"
"1997229N19242",22.1,-120.7,35,"August",1997,"1990s"
"1997229N19242",23.2,-121.2,30,"August",1997,"1990s"
"1997229N19242",24.5,-121.6,30,"August",1997,"1990s"
"1997229N19242",25.9,-121.8,25,"August",1997,"1990s"
"1997229N19242",27.2,-121.8,25,"August",1997,"1990s"
"1997229N19242",28.6,-121.9,25,"August",1997,"1990s"
"1997229N19242",30,-121.8,25,"August",1997,"1990s"
"1997229N19242",31.7,-121.7,20,"August",1997,"1990s"
"1997229N19242",33.3,-121.6,20,"August",1997,"1990s"
"1997229N19242",35,-121.5,20,"August",1997,"1990s"
"1997238N11227",10.9,-133.1,25,"August",1997,"1990s"
"1997238N11227",11,-133.8,30,"August",1997,"1990s"
"1997238N11227",11.3,-134.3,35,"August",1997,"1990s"
"1997238N11227",11.5,-134.8,40,"August",1997,"1990s"
"1997238N11227",11.9,-135.2,50,"August",1997,"1990s"
"1997238N11227",12.1,-135.5,55,"August",1997,"1990s"
"1997238N11227",12.4,-135.6,75,"August",1997,"1990s"
"1997238N11227",12.9,-135.8,100,"August",1997,"1990s"
"1997238N11227",13.6,-135.9,115,"August",1997,"1990s"
"1997238N11227",14.4,-136.1,115,"August",1997,"1990s"
"1997238N11227",15.1,-136.3,115,"August",1997,"1990s"
"1997238N11227",16.2,-136.7,115,"August",1997,"1990s"
"1997238N11227",17.4,-137.1,115,"August",1997,"1990s"
"1997238N11227",18,-137.5,120,"August",1997,"1990s"
"1997238N11227",18.6,-137.7,115,"August",1997,"1990s"
"1997238N11227",19.6,-138.2,100,"August",1997,"1990s"
"1997238N11227",20.2,-138.8,60,"August",1997,"1990s"
"1997238N11227",20.5,-139.7,35,"August",1997,"1990s"
"1997238N11227",20.6,-140.5,30,"August",1997,"1990s"
"1997238N11227",20.5,-141.2,25,"August",1997,"1990s"
"1997240N12193",11.8,-166.7,15,"August",1997,"1990s"
"1997240N12193",11.8,-167.1,25,"August",1997,"1990s"
"1997240N12193",11.8,-167.6,25,"August",1997,"1990s"
"1997240N12193",11.8,-168.1,25,"August",1997,"1990s"
"1997240N12193",11.8,-168.6,25,"August",1997,"1990s"
"1997240N12193",11.8,-169,25,"August",1997,"1990s"
"1997240N12193",11.9,-169.3,25,"August",1997,"1990s"
"1997240N12193",12.1,-169.5,25,"August",1997,"1990s"
"1997240N12193",12.3,-170,25,"August",1997,"1990s"
"1997240N12193",12.4,-170.6,25,"August",1997,"1990s"
"1997240N12193",12.4,-171.3,25,"August",1997,"1990s"
"1997240N12193",12.5,-172,25,"August",1997,"1990s"
"1997240N12193",12.6,-172.6,25,"August",1997,"1990s"
"1997240N12193",12.7,-173.1,25,"August",1997,"1990s"
"1997240N12193",12.7,-173.6,25,"August",1997,"1990s"
"1997240N12193",12.7,-174.1,25,"September",1997,"1990s"
"1997240N12193",12.7,-174.6,25,"September",1997,"1990s"
"1997240N12193",12.7,-175.2,25,"September",1997,"1990s"
"1997240N12193",12.7,-175.8,30,"September",1997,"1990s"
"1997240N12193",12.8,-176.4,30,"September",1997,"1990s"
"1997240N12193",13,-176.9,30,"September",1997,"1990s"
"1997240N12193",13.1,-177.3,30,"September",1997,"1990s"
"1997240N12193",13.2,-177.7,30,"September",1997,"1990s"
"1997240N12193",13.3,-178.2,35,"September",1997,"1990s"
"1997240N12193",13.3,-178.7,35,"September",1997,"1990s"
"1997240N12193",13.2,-179.2,35,"September",1997,"1990s"
"1997240N12193",13.1,-179.8,35,"September",1997,"1990s"
"1997240N12193",13.6,179.7,35,"September",1997,"1990s"
"1997240N12193",13.7,179.1,35,"September",1997,"1990s"
"1997240N12193",13.9,178.5,35,"September",1997,"1990s"
"1997240N12193",14.2,177.7,40,"September",1997,"1990s"
"1997240N12193",14.4,176.8,40,"September",1997,"1990s"
"1997240N12193",14.5,175.6,40,"September",1997,"1990s"
"1997240N12193",14.7,174.2,40,"September",1997,"1990s"
"1997240N12193",14.9,172.5,45,"September",1997,"1990s"
"1997240N12193",15.2,170.7,45,"September",1997,"1990s"
"1997240N12193",15.8,169,45,"September",1997,"1990s"
"1997240N12193",16.3,167.5,50,"September",1997,"1990s"
"1997240N12193",16.7,166.3,50,"September",1997,"1990s"
"1997240N12193",17.1,165.4,50,"September",1997,"1990s"
"1997240N12193",17.5,164.8,50,"September",1997,"1990s"
"1997240N12193",17.8,164,55,"September",1997,"1990s"
"1997240N12193",18.1,163.3,55,"September",1997,"1990s"
"1997240N12193",18.3,162.5,55,"September",1997,"1990s"
"1997240N12193",18.3,161.5,60,"September",1997,"1990s"
"1997240N12193",18.2,160.2,60,"September",1997,"1990s"
"1997240N12193",18.1,159,65,"September",1997,"1990s"
"1997240N12193",18,157.5,70,"September",1997,"1990s"
"1997240N12193",18.2,156.3,75,"September",1997,"1990s"
"1997240N12193",18.3,155.1,80,"September",1997,"1990s"
"1997240N12193",18.5,153.6,90,"September",1997,"1990s"
"1997240N12193",18.7,152.3,95,"September",1997,"1990s"
"1997240N12193",18.9,150.8,100,"September",1997,"1990s"
"1997240N12193",19,149.5,100,"September",1997,"1990s"
"1997240N12193",19.2,148.2,100,"September",1997,"1990s"
"1997240N12193",19.4,146.8,100,"September",1997,"1990s"
"1997240N12193",19.9,145.5,100,"September",1997,"1990s"
"1997240N12193",20.3,144.1,100,"September",1997,"1990s"
"1997240N12193",20.6,142.7,100,"September",1997,"1990s"
"1997240N12193",21.1,141.5,100,"September",1997,"1990s"
"1997240N12193",21.8,140.2,100,"September",1997,"1990s"
"1997240N12193",22.4,138.8,95,"September",1997,"1990s"
"1997240N12193",23.2,137.4,90,"September",1997,"1990s"
"1997240N12193",24,136.2,90,"September",1997,"1990s"
"1997240N12193",25,135,85,"September",1997,"1990s"
"1997240N12193",25.9,134.1,85,"September",1997,"1990s"
"1997240N12193",26.5,133.4,80,"September",1997,"1990s"
"1997240N12193",26.8,132.9,80,"September",1997,"1990s"
"1997240N12193",27.2,132.2,80,"September",1997,"1990s"
"1997240N12193",27.5,131.6,80,"September",1997,"1990s"
"1997240N12193",27.7,131.1,80,"September",1997,"1990s"
"1997240N12193",27.8,130.7,75,"September",1997,"1990s"
"1997240N12193",28,130.3,75,"September",1997,"1990s"
"1997240N12193",28.2,130,75,"September",1997,"1990s"
"1997240N12193",28.3,129.9,75,"September",1997,"1990s"
"1997240N12193",28.5,129.8,75,"September",1997,"1990s"
"1997240N12193",28.7,129.7,75,"September",1997,"1990s"
"1997240N12193",28.9,129.6,75,"September",1997,"1990s"
"1997240N12193",29.2,129.6,75,"September",1997,"1990s"
"1997240N12193",29.4,129.6,75,"September",1997,"1990s"
"1997240N12193",29.7,129.6,75,"September",1997,"1990s"
"1997240N12193",30,129.7,75,"September",1997,"1990s"
"1997240N12193",30.3,129.8,75,"September",1997,"1990s"
"1997240N12193",30.6,130,75,"September",1997,"1990s"
"1997240N12193",31,130.1,75,"September",1997,"1990s"
"1997240N12193",31.2,130.3,75,"September",1997,"1990s"
"1997240N12193",31.5,130.4,70,"September",1997,"1990s"
"1997240N12193",32.1,130.8,65,"September",1997,"1990s"
"1997240N12193",32.9,131.3,55,"September",1997,"1990s"
"1997240N12193",33.6,132.1,50,"September",1997,"1990s"
"1997240N12193",34.2,132.9,45,"September",1997,"1990s"
"1997240N12193",34.7,133.7,35,"September",1997,"1990s"
"1997240N12193",35.3,134.9,35,"September",1997,"1990s"
"1997240N12193",35.9,135.9,0,"September",1997,"1990s"
"1997240N12193",37.1,137.3,0,"September",1997,"1990s"
"1997240N12193",39.2,138.6,0,"September",1997,"1990s"
"1997240N12193",42,141.6,0,"September",1997,"1990s"
"1997240N12193",43.3,145.8,0,"September",1997,"1990s"
"1997240N12193",45.4,150.3,0,"September",1997,"1990s"
"1997240N12193",46,154,0,"September",1997,"1990s"
"1997240N12193",46.8,157.5,0,"September",1997,"1990s"
"1997240N12193",47.6,163.3,0,"September",1997,"1990s"
"1997240N12193",47.3,168.9,0,"September",1997,"1990s"
"1997240N12193",47.2,174.7,0,"September",1997,"1990s"
"1997247N18248",17.7,-112.2,30,"September",1997,"1990s"
"1997247N18248",18.2,-113.4,30,"September",1997,"1990s"
"1997247N18248",18.7,-114.4,35,"September",1997,"1990s"
"1997247N18248",19.2,-115.4,40,"September",1997,"1990s"
"1997247N18248",19.6,-116.6,45,"September",1997,"1990s"
"1997247N18248",20,-117.8,50,"September",1997,"1990s"
"1997247N18248",20.4,-118.9,50,"September",1997,"1990s"
"1997247N18248",20.6,-120,50,"September",1997,"1990s"
"1997247N18248",20.6,-121.2,45,"September",1997,"1990s"
"1997247N18248",20.4,-122.3,35,"September",1997,"1990s"
"1997247N18248",20.4,-123.4,30,"September",1997,"1990s"
"1997247N18248",20.7,-124.5,30,"September",1997,"1990s"
"1997247N18248",20.9,-125.6,25,"September",1997,"1990s"
"1997247N18248",21.2,-126.8,25,"September",1997,"1990s"
"1997253N12255",12.4,-104.7,25,"September",1997,"1990s"
"1997253N12255",13,-105.5,30,"September",1997,"1990s"
"1997253N12255",13.5,-106.1,35,"September",1997,"1990s"
"1997253N12255",14.1,-106.5,40,"September",1997,"1990s"
"1997253N12255",14.5,-106.8,50,"September",1997,"1990s"
"1997253N12255",14.9,-107.1,55,"September",1997,"1990s"
"1997253N12255",15.4,-107.4,65,"September",1997,"1990s"
"1997253N12255",15.7,-107.8,80,"September",1997,"1990s"
"1997253N12255",15.9,-108.2,100,"September",1997,"1990s"
"1997253N12255",16.1,-108.6,125,"September",1997,"1990s"
"1997253N12255",16.6,-109.1,155,"September",1997,"1990s"
"1997253N12255",17.1,-109.6,160,"September",1997,"1990s"
"1997253N12255",17.7,-110.3,155,"September",1997,"1990s"
"1997253N12255",18.4,-111,150,"September",1997,"1990s"
"1997253N12255",19.1,-111.9,145,"September",1997,"1990s"
"1997253N12255",19.7,-113,145,"September",1997,"1990s"
"1997253N12255",20.2,-114.1,140,"September",1997,"1990s"
"1997253N12255",20.6,-115.3,135,"September",1997,"1990s"
"1997253N12255",21,-116.5,125,"September",1997,"1990s"
"1997253N12255",21.3,-117.8,110,"September",1997,"1990s"
"1997253N12255",21.6,-119,95,"September",1997,"1990s"
"1997253N12255",21.9,-120.1,80,"September",1997,"1990s"
"1997253N12255",22.2,-121.1,75,"September",1997,"1990s"
"1997253N12255",22.5,-122.1,65,"September",1997,"1990s"
"1997253N12255",22.7,-123.1,55,"September",1997,"1990s"
"1997253N12255",22.8,-124,50,"September",1997,"1990s"
"1997253N12255",22.8,-124.7,45,"September",1997,"1990s"
"1997253N12255",22.8,-125.3,40,"September",1997,"1990s"
"1997253N12255",22.8,-125.9,35,"September",1997,"1990s"
"1997253N12255",22.9,-126.4,35,"September",1997,"1990s"
"1997253N12255",22.9,-126.8,35,"September",1997,"1990s"
"1997253N12255",23,-127.2,30,"September",1997,"1990s"
"1997253N12255",23.2,-127.6,30,"September",1997,"1990s"
"1997253N12255",23.5,-128,30,"September",1997,"1990s"
"1997256N14227",14.3,-133.1,25,"September",1997,"1990s"
"1997256N14227",14.2,-133.5,30,"September",1997,"1990s"
"1997256N14227",14.1,-133.9,30,"September",1997,"1990s"
"1997256N14227",14,-134.4,30,"September",1997,"1990s"
"1997256N14227",13.9,-134.9,30,"September",1997,"1990s"
"1997256N14227",13.9,-135.5,35,"September",1997,"1990s"
"1997256N14227",13.6,-135.6,40,"September",1997,"1990s"
"1997256N14227",13.3,-135.8,40,"September",1997,"1990s"
"1997256N14227",12.9,-135.9,40,"September",1997,"1990s"
"1997256N14227",12.4,-136,35,"September",1997,"1990s"
"1997256N14227",12,-136.1,35,"September",1997,"1990s"
"1997256N14227",11.9,-136.2,30,"September",1997,"1990s"
"1997256N14227",11.8,-136.3,30,"September",1997,"1990s"
"1997256N14227",11.8,-136.4,25,"September",1997,"1990s"
"1997256N14227",11.7,-136.6,25,"September",1997,"1990s"
"1997256N14227",11.6,-136.9,25,"September",1997,"1990s"
"1997259N13258",12.7,-101.7,25,"September",1997,"1990s"
"1997259N13258",13.2,-101.9,30,"September",1997,"1990s"
"1997259N13258",13.6,-102.1,35,"September",1997,"1990s"
"1997259N13258",13.9,-102.3,40,"September",1997,"1990s"
"1997259N13258",14,-102.4,40,"September",1997,"1990s"
"1997259N13258",14.1,-102.5,50,"September",1997,"1990s"
"1997259N13258",14.3,-102.7,55,"September",1997,"1990s"
"1997259N13258",14.3,-102.9,55,"September",1997,"1990s"
"1997259N13258",14.3,-103.2,60,"September",1997,"1990s"
"1997259N13258",14.1,-103.5,75,"September",1997,"1990s"
"1997259N13258",14.1,-103.7,90,"September",1997,"1990s"
"1997259N13258",14.3,-103.9,90,"September",1997,"1990s"
"1997259N13258",14.4,-104,85,"September",1997,"1990s"
"1997259N13258",14.5,-104.1,80,"September",1997,"1990s"
"1997259N13258",14.6,-104.2,80,"September",1997,"1990s"
"1997259N13258",14.8,-104.5,70,"September",1997,"1990s"
"1997259N13258",15.1,-104.9,70,"September",1997,"1990s"
"1997259N13258",15.4,-105.5,65,"September",1997,"1990s"
"1997259N13258",15.6,-106.2,70,"September",1997,"1990s"
"1997259N13258",15.8,-106.7,75,"September",1997,"1990s"
"1997259N13258",16.1,-107.3,95,"September",1997,"1990s"
"1997259N13258",16.6,-108,115,"September",1997,"1990s"
"1997259N13258",17.2,-108.9,110,"September",1997,"1990s"
"1997259N13258",17.7,-109.7,110,"September",1997,"1990s"
"1997259N13258",18,-110.5,110,"September",1997,"1990s"
"1997259N13258",18.5,-111.2,110,"September",1997,"1990s"
"1997259N13258",18.9,-111.8,105,"September",1997,"1990s"
"1997259N13258",19.3,-112.3,95,"September",1997,"1990s"
"1997259N13258",19.8,-112.9,90,"September",1997,"1990s"
"1997259N13258",20.2,-113.3,80,"September",1997,"1990s"
"1997259N13258",20.7,-113.7,70,"September",1997,"1990s"
"1997259N13258",21.5,-114.1,75,"September",1997,"1990s"
"1997259N13258",22.3,-114.5,75,"September",1997,"1990s"
"1997259N13258",23.2,-114.8,75,"September",1997,"1990s"
"1997259N13258",24.2,-114.8,75,"September",1997,"1990s"
"1997259N13258",25.8,-114.8,75,"September",1997,"1990s"
"1997259N13258",27.5,-114.8,75,"September",1997,"1990s"
"1997259N13258",29.5,-114.8,65,"September",1997,"1990s"
"1997259N13258",31.7,-114.9,55,"September",1997,"1990s"
"1997259N13258",34,-114.7,30,"September",1997,"1990s"
"1997259N13258",36.1,-114.1,25,"September",1997,"1990s"
"1997270N11265",11.3,-94.6,30,"September",1997,"1990s"
"1997270N11265",12.2,-94.4,40,"September",1997,"1990s"
"1997270N11265",13.1,-94.5,45,"September",1997,"1990s"
"1997270N11265",13.7,-94.7,55,"September",1997,"1990s"
"1997270N11265",14.1,-94.8,55,"September",1997,"1990s"
"1997270N11265",14.5,-94.8,60,"September",1997,"1990s"
"1997270N11265",14.9,-94.6,60,"September",1997,"1990s"
"1997270N11265",15.3,-94.5,55,"September",1997,"1990s"
"1997270N11265",15.6,-94.6,50,"September",1997,"1990s"
"1997270N11265",15.9,-94.7,45,"September",1997,"1990s"
"1997270N11265",16.2,-95,30,"September",1997,"1990s"
"1997270N11265",16.2,-95.7,25,"September",1997,"1990s"
"1997270N11265",16.1,-95.9,25,"September",1997,"1990s"
"1997270N11265",16,-96.5,25,"September",1997,"1990s"
"1997270N11265",15.9,-97.1,25,"September",1997,"1990s"
